-6.077360534667968750e+01,-2.889254331588745117e+00,5.379367470741271973e-01,-5.827706456184387207e-01,-6.524620056152343750e-01,-2.146571725606918335e-01,3.077005594968795776e-02,3.966210484504699707e-01,3.028261065483093262e-01,-6.859874129295349121e-01,
-6.171658325195312500e+01,-3.242464303970336914e+00,-4.030703902244567871e-01,-5.342702865600585938e-01,2.458996325731277466e-02,-8.555875420570373535e-01,-3.836075365543365479e-01,-8.910927921533584595e-02,-6.317422986030578613e-01,-3.614707291126251221e-01,
-6.165395736694335938e+01,-3.656194925308227539e+00,-5.590957403182983398e-02,-1.776177287101745605e-01,-8.648783713579177856e-02,-7.820064425468444824e-01,-2.570723593235015869e-01,5.138479173183441162e-02,-1.115134954452514648e-01,-6.257843971252441406e-02,
-6.081511306762695312e+01,-3.418987989425659180e+00,2.853989005088806152e-01,-4.704383313655853271e-01,-2.260218746960163116e-02,-1.743514239788055420e-01,-3.439116105437278748e-02,5.056120753288269043e-01,-1.860250830650329590e-01,-1.050264477729797363e+00,
-6.167700958251953125e+01,-4.336481571197509766e+00,-3.361658751964569092e-01,-2.078288495540618896e-01,2.000492811203002930e-02,-1.193959638476371765e-01,2.091659456491470337e-01,2.794232666492462158e-01,1.268055438995361328e-01,1.412909477949142456e-01,
-6.128129577636718750e+01,-3.129973173141479492e+00,2.297193109989166260e-01,-4.066653847694396973e-01,-1.109356641769409180e+00,-6.306377053260803223e-01,9.575229287147521973e-01,4.185912907123565674e-01,-4.467388689517974854e-01,-4.712077379226684570e-01,
-6.046247482299804688e+01,-2.335598945617675781e+00,1.456928402185440063e-01,-4.057283401489257812e-01,3.944463282823562622e-02,-1.531500667333602905e-01,4.700081646442413330e-01,-3.733535408973693848e-01,3.028010129928588867e-01,5.201424956321716309e-01,
-6.007609558105468750e+01,-3.127601861953735352e+00,1.216591224074363708e-01,-4.534055292606353760e-02,1.110204756259918213e-01,-1.428949534893035889e-01,3.876965641975402832e-01,1.808056258596479893e-03,-3.074323758482933044e-03,-4.585605487227439880e-02,
-6.026337432861328125e+01,-3.753490924835205078e+00,-4.771799743175506592e-01,1.524089872837066650e-01,3.473813235759735107e-01,6.424351036548614502e-02,5.199275016784667969e-01,2.710528075695037842e-01,-5.601843819022178650e-02,-1.159586384892463684e-01,
-6.182058715820312500e+01,-3.307736635208129883e+00,5.616647005081176758e-01,-2.613308727741241455e-01,-3.359418734908103943e-02,1.053388267755508423e-01,5.123106837272644043e-01,-3.375946357846260071e-02,-5.860309302806854248e-02,-1.432909816503524780e-01,
-6.011435699462890625e+01,-2.237578392028808594e+00,2.294530868530273438e-01,2.970323562622070312e-01,6.886523216962814331e-02,8.775068521499633789e-01,3.979330956935882568e-01,-1.284906864166259766e-01,2.702865898609161377e-01,-1.191965788602828979e-01,
-6.076465225219726562e+01,-3.957797765731811523e+00,3.019555211067199707e-01,-4.375896155834197998e-01,2.584341466426849365e-01,-2.837856411933898926e-01,2.551586329936981201e-01,5.896487832069396973e-01,1.188434362411499023e-01,-5.036510229110717773e-01,
-6.152644729614257812e+01,-3.552197217941284180e+00,3.082337081432342529e-01,-6.250430345535278320e-01,-5.642971992492675781e-01,-7.945442199707031250e-02,-3.092464804649353027e-01,-3.364506363868713379e-01,4.609336555004119873e-01,2.691827416419982910e-01,
-6.169486618041992188e+01,-3.626253604888916016e+00,-6.981943845748901367e-01,-8.705862760543823242e-01,-1.928252279758453369e-01,9.677077084779739380e-02,-7.910516113042831421e-02,1.165216863155364990e-01,7.810529470443725586e-01,3.316332697868347168e-01,
-6.138554000854492188e+01,-3.789647817611694336e+00,4.344144836068153381e-04,1.054076552391052246e-01,7.008783817291259766e-01,5.867891311645507812e-01,-3.284469246864318848e-01,6.903731822967529297e-02,3.341282531619071960e-02,-5.760506391525268555e-01,
-6.068902587890625000e+01,-3.258988857269287109e+00,1.905513852834701538e-01,-6.407101750373840332e-01,-2.248368859291076660e-01,-2.263931930065155029e-01,-1.979046314954757690e-02,-3.824122250080108643e-01,-5.926764607429504395e-01,4.569771587848663330e-01,
-6.207568359375000000e+01,-3.965035676956176758e+00,1.321317106485366821e-01,-9.846748113632202148e-01,2.220740765333175659e-01,1.975346654653549194e-01,2.672878503799438477e-01,6.073032692074775696e-02,2.931674718856811523e-01,4.104181528091430664e-01,
-6.099230194091796875e+01,-4.239455223083496094e+00,3.149491548538208008e-01,7.837062329053878784e-02,-7.290930300951004028e-02,-2.437468171119689941e-01,1.969792246818542480e-01,2.091906964778900146e-01,5.033489465713500977e-01,1.253319829702377319e-01,
-6.102394866943359375e+01,-3.321318864822387695e+00,-2.083992809057235718e-01,-1.010019302368164062e+00,-5.272229909896850586e-01,-1.414960622787475586e-01,-2.844648361206054688e-01,-2.359427213668823242e-01,-1.265342235565185547e-01,-3.645283281803131104e-01,
-6.101041793823242188e+01,-2.838005781173706055e+00,-2.400006204843521118e-01,-8.653641939163208008e-01,1.901610940694808960e-01,4.041392505168914795e-01,-2.103993743658065796e-01,-1.582131236791610718e-01,2.250697016716003418e-01,-5.211288332939147949e-01,
-6.139545059204101562e+01,-3.403569936752319336e+00,1.043319925665855408e-01,-5.609566569328308105e-01,3.886388540267944336e-01,5.164679288864135742e-01,2.785271704196929932e-01,-1.412767171859741211e-01,1.067425981163978577e-01,8.366804718971252441e-01,
-6.145544433593750000e+01,-3.178725004196166992e+00,-3.262104094028472900e-01,-1.259567618370056152e+00,-5.269662737846374512e-01,-3.631537258625030518e-01,-2.052583247423171997e-01,1.734597533941268921e-01,-1.747186630964279175e-01,-4.585320055484771729e-01,
-6.069178771972656250e+01,-3.978586912155151367e+00,-5.873089432716369629e-01,-8.411639928817749023e-01,2.691155998036265373e-03,-3.215304613113403320e-01,-5.334771275520324707e-01,-4.434179514646530151e-03,1.962107792496681213e-02,-6.294788122177124023e-01,
-6.020020294189453125e+01,-3.148057937622070312e+00,-7.329984307289123535e-01,-7.978743910789489746e-01,6.431970745325088501e-02,-9.739716649055480957e-01,-4.623865783214569092e-01,-2.952739298343658447e-01,4.742026031017303467e-01,7.111602425575256348e-01,
-6.160247039794921875e+01,-3.303065776824951172e+00,-1.193821653723716736e-01,-3.642633855342864990e-01,-2.138214372098445892e-02,-1.271684616804122925e-01,2.131469398736953735e-01,-1.394839882850646973e-01,4.435769096016883850e-02,1.918132752180099487e-01,
-6.085470581054687500e+01,-2.974869489669799805e+00,-2.054625153541564941e-01,-9.069628119468688965e-01,4.061547219753265381e-01,-1.097829192876815796e-01,2.990887127816677094e-02,2.006372958421707153e-01,1.987832970917224884e-02,1.119509711861610413e-01,
-6.100920104980468750e+01,-4.583112716674804688e+00,-1.009741902351379395e+00,-2.842643558979034424e-01,-3.467723727226257324e-03,-1.591441035270690918e-01,3.359736800193786621e-01,-3.464151918888092041e-01,-2.207526415586471558e-01,7.081525027751922607e-02,
-6.148502731323242188e+01,-4.198068618774414062e+00,-4.271444082260131836e-01,-5.655634403228759766e-01,-1.039420366287231445e+00,-5.571668744087219238e-01,-3.377380967140197754e-01,-4.932001531124114990e-01,-3.517385423183441162e-01,-1.325913429260253906e+00,
-6.049995422363281250e+01,-3.488708019256591797e+00,9.968210011720657349e-02,-4.008377790451049805e-01,3.069177828729152679e-02,-3.573591113090515137e-01,-3.368016481399536133e-01,-7.349835634231567383e-01,-5.943558812141418457e-01,-3.966767191886901855e-01,
-6.214173507690429688e+01,-3.154462814331054688e+00,8.862029314041137695e-01,4.851765930652618408e-01,2.064657509326934814e-01,-2.816959619522094727e-01,4.562266469001770020e-01,-3.480974733829498291e-01,-2.389494627714157104e-01,-3.833818808197975159e-02,
-6.166854095458984375e+01,-4.104258537292480469e+00,1.145053841173648834e-02,-5.161557346582412720e-03,1.958520114421844482e-01,2.363532930612564087e-01,2.971663326025009155e-02,-9.692047834396362305e-01,-5.007240772247314453e-01,-8.309677243232727051e-01,
-6.061833190917968750e+01,-3.792444467544555664e+00,3.793141543865203857e-01,4.597420990467071533e-01,-1.621889919042587280e-01,-9.188992381095886230e-01,-7.718738913536071777e-01,-3.628268241882324219e-01,-7.812575101852416992e-01,-2.466952204704284668e-01,
-6.144083404541015625e+01,-3.202366113662719727e+00,4.483440518379211426e-01,2.115329951047897339e-01,-3.661628365516662598e-01,-4.216035008430480957e-01,-5.554919317364692688e-02,-8.429884910583496094e-02,2.959204278886318207e-02,-2.824875712394714355e-01,
-6.098383331298828125e+01,-3.394175291061401367e+00,-1.631374508142471313e-01,-1.115237355232238770e+00,2.890118397772312164e-02,-7.293447852134704590e-02,3.412586748600006104e-01,-3.589918836951255798e-02,7.036536931991577148e-01,-1.110479757189750671e-01,
-6.004187393188476562e+01,-2.976819515228271484e+00,1.722103208303451538e-01,-4.186568558216094971e-01,3.913359940052032471e-01,-7.466168701648712158e-02,6.023627519607543945e-01,-2.183441072702407837e-03,-4.867448806762695312e-01,3.121339082717895508e-01,
-6.154126358032226562e+01,-3.229514360427856445e+00,-4.277758896350860596e-01,-1.183227539062500000e+00,1.330682635307312012e-01,-1.945912279188632965e-02,4.931898415088653564e-01,-1.399793773889541626e-01,9.643965363502502441e-01,2.558348774909973145e-01,
-6.168595504760742188e+01,-3.800544023513793945e+00,-3.947521150112152100e-01,4.065091013908386230e-01,1.078286647796630859e+00,7.956644892692565918e-01,3.794773519039154053e-01,1.931032240390777588e-01,3.469229042530059814e-01,-4.047389328479766846e-01,
-6.164799118041992188e+01,-3.325238704681396484e+00,2.653681673109531403e-02,-4.034823477268218994e-01,-1.341645568609237671e-01,1.979731321334838867e-01,2.893348634243011475e-01,-8.237705826759338379e-01,-9.642250835895538330e-02,1.528171300888061523e-01,
-6.198308181762695312e+01,-3.563449621200561523e+00,-1.388087775558233261e-02,-1.295256972312927246e+00,-8.641859889030456543e-01,-6.233698725700378418e-01,-6.349443197250366211e-01,-4.620377421379089355e-01,6.661362946033477783e-02,-2.661000490188598633e-01,
